29.52714176,56.13479332
29.52714176,56.13479332
31.0928929,54.21031619
30.72758123,53.69768572
34.5098706,47.90899834
38.31738229,43.11359235
38.31738229,43.11359235
41.95836596,39.49802833
40.33969981,41.37588819
43.98754593,37.92740191
29.62701754,54.73174812
29.62701754,54.73174812
29.62701754,54.73174812
29.62701754,54.73174812
29.62701754,54.73174812
30.33614502,54.0844687
30.33614502,54.0844687
32.05950888,50.90533376
34.55374439,46.63266925
34.55374439,46.63266925
35.87438047,45.24468377
37.65019108,43.30889668
39.01180155,41.56861776
31.41663411,50.34800038
29.61139935,53.33672284
27.82510543,56.87908966
27.82510543,56.87908966
27.82510543,56.87908966
38.43287045,42.22575946
37.75492994,43.56164002
37.75492994,43.56164002
35.161051,46.10925879
36.20691532,44.63926257
36.20691532,44.63926257
34.41361124,47.34681834
23.20361846,72.75266152
24.50184217,68.63829643
23.0799436,72.79047252
23.34981185,71.25325081
21.90087884,75.97868615
27.89313593,61.20297343
27.89313593,61.20297343
27.89313593,61.20297343
27.89313593,61.20297343
27.89313593,61.20297343
31.62387011,53.67780711
29.53870189,56.28209413
29.53870189,56.28209413
29.68381212,56.65967002
23.21325951,75.05852162
23.21325951,75.05852162
23.24817654,74.76867234
21.89172207,79.36789963
21.33959529,82.25710514
25.61281434,70.1936585
25.61281434,70.1936585
25.61281434,70.1936585
27.42359528,65.61259802
27.42359528,65.61259802
26.86001566,66.10662564
23.77787106,72.91443357
23.77787106,72.91443357
27.34104813,64.30349677
27.37716221,64.17301349
28.96115035,60.48671011
29.10182859,59.68899234
40.86477273,41.21826423
38.73919242,43.65948869
38.73919242,43.65948869
36.54133456,46.48356304
36.54133456,46.48356304
37.33352303,45.08905661
37.33352303,45.08905661
26.82321527,61.23426978
23.65481758,68.13684784
23.65481758,68.13684784
21.95209185,73.82553841
22.98228684,71.71283744
24.37691729,67.73524524
21.31043322,75.60505475
30.27499894,50.75695196
30.27499894,50.75695196
29.18528179,52.17894258
29.18528179,52.17894258
29.18528179,52.17894258
31.25386075,48.69798365
31.25386075,48.69798365
8.43673237,171.5711648
7.332985451,188.020283
7.332985451,188.020283
7.301147248,189.7818183
7.313049225,191.0967583
7.751898024,180.8285792
7.690922243,177.90263
7.551451256,177.5321001
7.273622036,181.294362
6.97872433,185.6663517
6.97872433,185.6663517
6.97872433,185.6663517
7.4554157,174.4593084
7.4554157,174.4593084
1.790635286,681.3224387
1.71238684,677.7820134
1.71238684,677.7820134
1.711177977,690.3139335
1.703027511,686.2778155
1.708557063,659.9996471
1.732762851,615.8135391
1.686825473,606.5387417
1.638473387,596.8970919
1.541417473,626.9739305
1.541417473,626.9739305
1.541417473,626.9739305
1.63119051,604.8751883
1.63119051,604.8751883
1.703762509,565.6598233
1.595251224,555.5551293
1.595251224,555.5551293
1.687358827,559.3060498
1.696270766,569.2634804
1.36045499,670.6233929
1.292060795,646.9373239
1.255720513,634.0981068
1.224315494,613.6762435
1.163343432,625.0457405
1.163343432,625.0457405
1.163343432,625.0457405
1.220869003,618.1389362
1.220869003,618.1389362
1.288765652,576.6176333
1.088942306,606.6666677
1.088942306,606.6666677
1.633898522,416.5650382
1.635502694,429.9136912
1.686373605,405.6738347
1.394099618,435.4486694
1.338561357,438.9040493
1.266465547,470.0746379
1.195415546,488.1745351
1.195415546,488.1745351
1.195415546,488.1745351
1.195415546,488.1745351
1.270174034,465.0281386
1.34519827,435.3447465
1.12195448,452.8927057
1.12195448,452.8927057
0.935775905,503.592791
0.915390226,507.9800797
0.908236515,488.3413126
0.917033337,408.606609
0.940710455,352.1274778
0.968076335,360.8530864
0.917640623,389.9752625
0.917640623,389.9752625
0.917640623,389.9752625
0.958944112,392.0979285
0.958944112,392.0979285
0.982306089,367.7570608
1.075009097,277.3232345
1.075009097,277.3232345
1.099663311,248.9398321
