14.64410368,31.57414138
14.64410368,31.57414138
16.43511553,28.04969635
14.96008643,31.20804163
5.962427219,72.09964551
6.450615119,68.13303722
6.450615119,68.13303722
6.660975701,68.25371898
6.651767097,68.75138218
7.193085388,63.00031798
7.731578754,59.11818758
7.731578754,59.11818758
7.731578754,59.11818758
7.731578754,59.11818758
7.731578754,59.11818758
8.313882999,55.00266414
8.313882999,55.00266414
8.868965352,51.82866867
8.954393829,52.49564355
8.954393829,52.49564355
9.204438356,51.97899986
9.757217646,49.17928026
9.800874144,48.18731175
9.690854009,47.23070659
9.625101889,48.35338424
9.889787618,48.09675243
9.889787618,48.09675243
9.889787618,48.09675243
10.26636753,44.91782082
10.98812223,41.9604603
10.98812223,41.9604603
11.70985264,39.36855692
11.18384933,42.04165187
11.18384933,42.04165187
27.15385864,18.84861031
26.85089187,18.92278858
24.97440696,20.02049542
25.05089299,19.6949067
24.90124275,19.76432482
24.69971068,20.15408222
23.07019484,21.55842836
23.07019484,21.55842836
23.07019484,21.55842836
23.07019484,21.55842836
23.07019484,21.55842836
25.88237909,19.10083297
25.51480218,19.62341297
25.51480218,19.62341297
19.56674368,26.46710195
20.7030794,25.00622599
20.7030794,25.00622599
21.38482832,23.93670622
20.14554576,25.43831555
23.13734962,22.63583954
23.7224318,22.42000936
23.7224318,22.42000936
23.7224318,22.42000936
24.81452767,21.26442516
24.81452767,21.26442516
26.29647712,19.98841889
27.05088661,19.55573611
27.05088661,19.55573611
24.86761949,21.86829745
24.95604108,21.772033
26.37698705,20.6708709
34.81839177,15.06810143
33.74072584,15.65708019
42.0111117,12.82517835
42.0111117,12.82517835
42.1811068,12.90692949
42.1811068,12.90692949
42.30168581,12.74338496
42.30168581,12.74338496
44.08615294,12.15801253
46.79762889,11.46488454
46.79762889,11.46488454
43.85971558,12.2720814
43.73645034,12.23021635
45.33444125,11.86995212
70.2621971,7.392478262
63.09082439,8.219895762
63.09082439,8.219895762
59.08094489,8.79423018
59.08094489,8.79423018
59.08094489,8.79423018
48.80560042,10.46874393
48.80560042,10.46874393
51.87146384,9.829585716
53.10295386,9.655771718
53.10295386,9.655771718
52.39724942,9.763155618
50.49894321,10.20008969
47.64302544,10.95277902
56.61659708,8.918606955
58.53388132,8.536188593
