8,1.09
20,1.06
34,0.91
48,1.2
62,1.37
76,3.35
90,6.09
104,7.48
118,16.14
132,10.67
146,8.7
160,4.36
174,4.54
188,6.78
202,7.72
216,11.52
230,11.18
244,13.13
258,13.11
272,7.35
286,7.41
300,6.07
314,4.26
